day,lang,tweets,authors,originals,rt_tweets,likes,views,retweets,body_nonnull,body_null_or_empty,created_at_null,partial_day
2026-08-31,te,11756,3401,4074,7682,269727,12890281,47522,11741,15,0,False
2026-08-31,th,584726,85725,115292,469434,10787578,510330750,7751332,582899,1827,0,False
2026-08-31,tl,112733,66221,50765,61968,3302893,116870579,444231,111989,744,0,False
2026-08-31,tr,392192,100629,201054,191138,23744369,1753424830,1393400,387218,4974,0,False
2026-08-31,ug,7,7,6,1,58,1767,2,7,0,0,False
2026-08-31,uk,12904,4013,6821,6083,257260,9621559,25310,12774,130,0,False
2026-08-31,und,187724,138816,67870,119854,5836454,177041794,912403,187000,724,0,False
2026-08-31,ur,53318,10201,19455,33863,1111946,42247146,299578,52493,825,0,False
2026-08-31,vi,13095,6239,7713,5382,324237,38577096,55287,12818,277,0,False
2026-08-31,zh,82139,38472,46399,35740,2369574,344053099,221840,82026,113,0,False
2026-08-31,zxx,689239,424430,248058,441181,31318711,915151636,3353627,689223,16,0,False
2026-09-01,<ALL>,4780189,1336471,2120075,2660114,275373785,18774902579,37156044,4780189,0,0,False
2026-09-01,<NULL>,26,16,25,1,312,0,15,26,0,0,False
2026-09-01,am,179,86,86,93,1367,50910,810,179,0,0,False
2026-09-01,ar,86150,34458,51766,34384,2947542,576944663,488462,86150,0,0,False
2026-09-01,art,20391,16528,17672,2719,206180,12635687,21993,20391,0,0,False
2026-09-01,bg,204,153,154,50,2158,61369,104,204,0,0,False
2026-09-01,bn,439,204,352,87,2482,129346,384,439,0,0,False
2026-09-01,bo,4,4,2,2,5,176,0,4,0,0,False
2026-09-01,ca,8364,5441,3409,4955,327964,16105324,39246,8364,0,0,False
2026-09-01,ckb,152,80,117,35,1885,97546,129,152,0,0,False
2026-09-01,cs,3034,1840,1518,1516,108221,5492546,9243,3034,0,0,False
2026-09-01,cy,1791,1719,839,952,85178,6034197,8660,1791,0,0,False
2026-09-01,da,2876,2556,1167,1709,321776,14348749,32991,2876,0,0,False
2026-09-01,de,19704,9538,8837,10867,1125302,60945889,140335,19704,0,0,False
2026-09-01,dv,495,157,248,247,4047,342046,3478,495,0,0,False
2026-09-01,el,5149,1539,2415,2734,42317,2184630,7567,5149,0,0,False
2026-09-01,en,1732549,576027,660929,1071620,132429665,8530877983,14654631,1732549,0,0,False
2026-09-01,es,340653,122177,132325,208328,19225006,1025893345,2633825,340653,0,0,False
2026-09-01,et,9734,8370,3654,6080,339298,14615012,57931,9734,0,0,False
2026-09-01,eu,1896,1796,881,1015,59789,4446429,10055,1896,0,0,False
2026-09-01,fa,19096,8172,10453,8643,832683,32254492,41589,19096,0,0,False
2026-09-01,fi,3164,2155,1572,1592,137014,6274706,11071,3164,0,0,False
2026-09-01,fr,80819,36593,35308,45511,4479070,416497917,518469,80819,0,0,False
2026-09-01,gu,335,138,238,97,3404,339011,832,335,0,0,False
2026-09-01,hi,38990,12142,15925,23065,1088362,48262312,288446,38990,0,0,False
2026-09-01,ht,5772,5206,3032,2740,282904,7881284,27202,5772,0,0,False
2026-09-01,hu,1083,980,564,519,48678,2025142,4410,1083,0,0,False
2026-09-01,hy,43,17,42,1,37,1776,2,43,0,0,False
2026-09-01,in,93934,42594,48289,45645,4443461,251314698,874062,93934,0,0,False
2026-09-01,is,636,582,283,353,19036,821928,2026,636,0,0,False
2026-09-01,it,19428,10310,10012,9416,735827,62932055,71216,19428,0,0,False
2026-09-01,iw,5129,1880,2737,2392,209003,9021595,17906,5129,0,0,False
2026-09-01,ja,1236689,389475,682477,554212,49416599,4536714150,8033618,1236689,0,0,False
2026-09-01,ka,33,27,10,23,3,789,1,33,0,0,False
2026-09-01,km,40,20,35,5,393,26932,77,40,0,0,False
2026-09-01,kn,559,251,320,239,9468,463964,1647,559,0,0,False
2026-09-01,ko,143329,48671,68419,74910,3981591,347987954,1154331,143329,0,0,False
2026-09-01,lo,37,34,7,30,8,1482,0,37,0,0,False
2026-09-01,lt,1388,1358,527,861,105770,2770661,28788,1388,0,0,False
2026-09-01,lv,1225,776,705,520,14255,1288905,1903,1225,0,0,False
2026-09-01,ml,436,199,342,94,5045,210460,637,436,0,0,False
2026-09-01,mr,2234,908,883,1351,49060,1509785,19869,2234,0,0,False
2026-09-01,my,299,127,230,69,838,33443,210,299,0,0,False
2026-09-01,ne,1444,747,827,617,22630,2329991,4708,1444,0,0,False
2026-09-01,nl,8185,4528,4174,4011,490122,43496857,42504,8185,0,0,False
2026-09-01,no,2165,1928,1058,1107,112410,3270282,9051,2165,0,0,False
2026-09-01,or,216,86,157,59,4533,268256,531,216,0,0,False
2026-09-01,pa,212,85,141,71,971,53580,316,212,0,0,False
2026-09-01,pl,20008,7426,7965,12043,772992,41887380,108425,20008,0,0,False
2026-09-01,ps,772,313,563,209,9349,482062,1116,772,0,0,False
2026-09-01,pt,211915,77841,90064,121851,19353851,740016985,2272825,211915,0,0,False
2026-09-01,qam,3739,2416,2043,1696,2387,190832,673,3739,0,0,False
2026-09-01,qct,132,104,117,15,270,25734,25,132,0,0,False
2026-09-01,qht,8879,6566,7264,1615,26703,1285902,4879,8879,0,0,False
2026-09-01,qme,65010,51843,19766,45244,3432737,144195884,372129,65010,0,0,False
2026-09-01,qst,10038,8847,8835,1203,111076,12541534,10963,10038,0,0,False
2026-09-01,ro,2682,2418,1097,1585,163987,13797134,21717,2682,0,0,False
2026-09-01,ru,9264,4343,5817,3447,209365,10233195,18693,9264,0,0,False
2026-09-01,sd,68,37,44,24,139,3768,41,68,0,0,False
2026-09-01,si,113,65,69,44,219,14497,9,113,0,0,False
2026-09-01,sl,1535,797,684,851,23436,1099399,4016,1535,0,0,False
2026-09-01,sr,832,403,473,359,12138,563362,2467,832,0,0,False
2026-09-01,sv,3921,2036,1897,2024,149625,8711052,16299,3921,0,0,False
2026-09-01,ta,10639,2575,3343,7296,317620,10615621,76038,10639,0,0,False
2026-09-01,te,3036,1146,1181,1855,84971,4098293,15364,3036,0,0,False
2026-09-01,th,166518,31324,35156,131362,3722086,156999287,2561498,166518,0,0,False
2026-09-01,tl,27591,18098,12910,14681,954943,41704256,136268,27591,0,0,False
2026-09-01,tr,75481,30437,40311,35170,7245791,835075523,468806,75481,0,0,False
2026-09-01,uk,2663,1129,1478,1185,60021,2682446,7683,2663,0,0,False
2026-09-01,und,44444,35327,16843,27601,1891069,75172635,312646,44444,0,0,False
2026-09-01,ur,12781,3434,5343,7438,305989,9810124,82767,12781,0,0,False
2026-09-01,vi,4144,2022,2579,1565,100269,11431306,17189,4144,0,0,False
2026-09-01,zh,22378,11904,14133,8245,603048,97040752,50106,22378,0,0,False
2026-09-01,zxx,170896,114635,64937,105959,12096035,505963362,1328121,170896,0,0,False
2026-09-02,<ALL>,911916,449004,456782,455134,245786067,18864879399,32209570,911916,0,0,False
2026-09-02,<NULL>,26,17,24,2,448,0,46,26,0,0,False
2026-09-02,am,54,40,33,21,993,45483,497,54,0,0,False
2026-09-02,ar,26526,13234,16467,10059,2608197,452356805,339588,26526,0,0,False
2026-09-02,art,3475,3149,2917,558,197714,15925167,17275,3475,0,0,False
2026-09-02,bg,68,51,53,15,826,43384,79,68,0,0,False
2026-09-02,bn,73,47,54,19,491,83464,70,73,0,0,False
2026-09-02,ca,2411,1738,1042,1369,246935,18365165,28653,2411,0,0,False
2026-09-02,ckb,105,44,83,22,812,96736,30,105,0,0,False
2026-09-02,cs,771,544,436,335,67843,3539332,7705,771,0,0,False
2026-09-02,cy,353,336,172,181,108789,8549515,7899,353,0,0,False
2026-09-02,da,680,585,335,345,129423,7341119,8573,680,0,0,False
2026-09-02,de,4300,2794,2311,1989,658291,45311249,91391,4300,0,0,False
2026-09-02,dv,189,74,99,90,2583,134295,2391,189,0,0,False
2026-09-02,el,650,373,377,273,23889,1827068,4270,650,0,0,False
2026-09-02,en,396789,214280,186555,210234,118897153,8164986738,13816245,396789,0,0,False
2026-09-02,es,76410,41542,33035,43375,18713814,1093177897,2582479,76410,0,0,False
2026-09-02,et,1495,1382,629,866,433523,27941007,69333,1495,0,0,False
2026-09-02,eu,458,420,202,256,53862,2104746,4897,458,0,0,False
2026-09-02,fa,7327,4122,4509,2818,732046,28984255,39366,7327,0,0,False
2026-09-02,fi,725,575,387,338,139771,5814579,17702,725,0,0,False
2026-09-02,fr,25965,15233,12464,13501,4826882,454095931,573509,25965,0,0,False
2026-09-02,gu,84,41,49,35,1737,140201,801,84,0,0,False
2026-09-02,hi,4543,2274,2443,2100,521357,27558065,127959,4543,0,0,False
2026-09-02,ht,1138,1035,592,546,169656,7246646,13562,1138,0,0,False
2026-09-02,hu,201,182,114,87,28676,852651,2568,201,0,0,False
2026-09-02,hy,4,4,3,1,1,140,1,4,0,0,False
2026-09-02,in,14067,9436,6941,7126,3252361,200138483,559852,14067,0,0,False
2026-09-02,is,135,123,78,57,27635,1832583,2844,135,0,0,False
2026-09-02,it,3904,2632,2151,1753,636807,55690552,58896,3904,0,0,False
2026-09-02,iw,1252,709,779,473,134775,7080508,15613,1252,0,0,False
2026-09-02,ja,156589,86068,97288,59301,42347475,5324930390,6967039,156589,0,0,False
2026-09-02,ka,18,18,3,15,10841,143818,937,18,0,0,False
2026-09-02,km,7,4,6,1,1099,214143,81,7,0,0,False
2026-09-02,kn,133,79,60,73,10002,320093,1508,133,0,0,False
2026-09-02,ko,16980,10101,7365,9615,3488631,307877071,831968,16980,0,0,False
2026-09-02,lo,1,1,1,0,22,4896,1,1,0,0,False
2026-09-02,lt,210,203,112,98,118239,7516606,13853,210,0,0,False
2026-09-02,lv,293,208,179,114,62241,7829812,4518,293,0,0,False
2026-09-02,ml,61,34,22,39,1745,84723,113,61,0,0,False
2026-09-02,mr,278,164,137,141,34040,2015737,12345,278,0,0,False
2026-09-02,my,6,5,4,2,153,29955,26,6,0,0,False
2026-09-02,ne,157,103,103,54,5606,447502,925,157,0,0,False
2026-09-02,nl,1907,1293,1077,830,151716,11827991,23084,1907,0,0,False
2026-09-02,no,559,410,354,205,51526,3737192,6464,559,0,0,False
2026-09-02,or,58,32,46,12,949,170126,124,58,0,0,False
2026-09-02,pa,26,19,19,7,2819,60137,209,26,0,0,False
2026-09-02,pl,4049,2418,2176,1873,589086,43464126,80022,4049,0,0,False
2026-09-02,ps,185,106,96,89,4600,301212,464,185,0,0,False
2026-09-02,pt,43435,23751,20179,23256,18990238,767964891,2365592,43435,0,0,False
2026-09-02,qam,562,412,366,196,245,74646,19,562,0,0,False
2026-09-02,qct,31,23,28,3,58,6418,4,31,0,0,False
2026-09-02,qht,1529,1147,1247,282,20725,1130521,4981,1529,0,0,False
2026-09-02,qme,12403,10799,4866,7537,3581537,129943274,361961,12403,0,0,False
2026-09-02,qst,1713,1601,1506,207,131553,8175806,7152,1713,0,0,False
2026-09-02,ro,755,674,288,467,360901,18566709,35945,755,0,0,False
2026-09-02,ru,2042,1204,1396,646,152172,11325952,8907,2042,0,0,False
2026-09-02,sd,6,5,4,2,69,2656,4,6,0,0,False
2026-09-02,si,14,9,9,5,135,7479,3,14,0,0,False
2026-09-02,sl,303,208,175,128,55444,1970031,4967,303,0,0,False
2026-09-02,sr,232,160,118,114,23389,1001134,3433,232,0,0,False
2026-09-02,sv,1130,756,673,457,92907,5743952,12067,1130,0,0,False
2026-09-02,ta,822,350,443,379,73097,4733880,19547,822,0,0,False
2026-09-02,te,850,485,256,594,281449,6626889,51798,850,0,0,False
2026-09-02,th,8478,4535,2001,6477,857938,119871656,710279,8478,0,0,False
2026-09-02,tl,3960,3258,1890,2070,944599,52338893,124920,3960,0,0,False
2026-09-02,tr,23967,12260,13206,10761,6572845,808797341,408537,23967,0,0,False
2026-09-02,uk,625,399,410,215,48601,2605798,4762,625,0,0,False
2026-09-02,und,7744,6726,3832,3912,1544549,65316731,238986,7744,0,0,False
2026-09-02,ur,1375,741,625,750,114621,4891860,30050,1375,0,0,False
2026-09-02,vi,394,309,219,175,21397,1274639,2882,394,0,0,False
2026-09-02,zh,5031,3420,3217,1814,464475,61753641,40759,5031,0,0,False
2026-09-02,zxx,38820,30630,15446,23374,11955043,448515308,1434240,38820,0,0,False
2026-09-03,<ALL>,1017155,481042,501879,515276,264633813,18906042848,34320698,1017155,0,0,False
2026-09-03,<NULL>,19,14,15,4,462,0,35,19,0,0,False
2026-09-03,am,49,38,28,21,502,20639,276,49,0,0,False
2026-09-03,ar,32161,15416,19696,12465,3166423,586004771,517284,32161,0,0,False
2026-09-03,art,4007,3609,3415,592,185449,8934128,15446,4007,0,0,False
2026-09-03,bg,55,45,36,19,581,20594,54,55,0,0,False
2026-09-03,bn,93,72,73,20,1435,123318,107,93,0,0,False
2026-09-03,bo,1,1,1,0,3,254,0,1,0,0,False
2026-09-03,ca,2727,1831,1162,1565,289183,24218094,38812,2727,0,0,False
2026-09-03,ckb,106,39,93,13,878,104319,26,106,0,0,False
2026-09-03,cs,1005,676,538,467,102956,4706622,7331,1005,0,0,False
2026-09-03,cy,420,407,198,222,48742,3034841,7830,420,0,0,False
2026-09-03,da,688,596,358,330,233110,9282472,21955,688,0,0,False
2026-09-03,de,4758,3092,2433,2325,873391,42382327,132632,4758,0,0,False
2026-09-03,dv,203,69,108,95,2044,454963,1769,203,0,0,False
2026-09-03,el,643,347,335,308,36388,5365393,4282,643,0,0,False
2026-09-03,en,445000,231907,205491,239509,130843298,8402361393,14667714,445000,0,0,False
2026-09-03,es,85008,44917,37119,47889,19777348,1048122427,2793301,85008,0,0,False
2026-09-03,et,1619,1538,672,947,340759,19679946,45617,1619,0,0,False
2026-09-03,eu,533,485,202,331,84917,8293492,10119,533,0,0,False
2026-09-03,fa,7859,4289,4946,2913,958518,42678660,46816,7859,0,0,False
2026-09-03,fi,839,627,430,409,136389,7010361,13789,839,0,0,False
2026-09-03,fr,29523,16498,14150,15373,5899684,458845493,628053,29523,0,0,False
2026-09-03,gu,129,50,92,37,13780,1189992,3102,129,0,0,False
2026-09-03,hi,5397,2610,2718,2679,937049,52061995,241929,5397,0,0,False
2026-09-03,ht,1448,1333,696,752,416532,31078727,51200,1448,0,0,False
2026-09-03,hu,236,215,130,106,47030,1537793,2706,236,0,0,False
2026-09-03,hy,3,3,3,0,13,649,0,3,0,0,False
2026-09-03,in,15062,10175,7724,7338,4458773,232905368,724769,15062,0,0,False
2026-09-03,is,114,100,62,52,20078,1202843,1107,114,0,0,False
2026-09-03,it,4227,2832,2391,1836,582622,28759075,62496,4227,0,0,False
2026-09-03,iw,1483,777,922,561,170122,9352075,16455,1483,0,0,False
2026-09-03,ja,170330,90827,103245,67085,40844685,4812951649,6818470,170330,0,0,False
2026-09-03,ka,9,8,2,7,0,41,0,9,0,0,False
2026-09-03,km,11,10,4,7,1023,116521,67,11,0,0,False
2026-09-03,kn,124,69,52,72,3227,154689,527,124,0,0,False
2026-09-03,ko,19084,11010,8138,10946,3311005,318530888,917119,19084,0,0,False
2026-09-03,lo,2,2,2,0,1,945,0,2,0,0,False
2026-09-03,lt,232,231,102,130,61425,761517,2506,232,0,0,False
2026-09-03,lv,313,226,187,126,5251,695749,902,313,0,0,False
2026-09-03,ml,83,44,57,26,2202,218364,160,83,0,0,False
2026-09-03,mr,426,215,188,238,31734,1471959,11909,426,0,0,False
2026-09-03,my,23,14,12,11,337,22623,64,23,0,0,False
2026-09-03,ne,193,121,99,94,7630,540681,1163,193,0,0,False
2026-09-03,nl,2134,1447,1135,999,307187,17432033,46709,2134,0,0,False
2026-09-03,no,562,472,306,256,154716,4009684,10204,562,0,0,False
2026-09-03,or,58,24,51,7,1958,297399,258,58,0,0,False
2026-09-03,pa,40,28,23,17,710,41929,226,40,0,0,False
2026-09-03,pl,4384,2638,2357,2027,781901,58842475,96740,4384,0,0,False
2026-09-03,ps,226,95,127,99,2484,263826,382,226,0,0,False
2026-09-03,pt,46852,25295,22384,24468,20137231,826093895,2300892,46852,0,0,False
2026-09-03,qam,537,445,356,181,289,44870,41,537,0,0,False
2026-09-03,qct,47,37,41,6,103,17466,10,47,0,0,False
2026-09-03,qht,1511,1200,1255,256,66962,2208157,24260,1511,0,0,False
2026-09-03,qme,14360,12637,5363,8997,3686650,128313567,427888,14360,0,0,False
2026-09-03,qst,1974,1828,1740,234,115356,5659067,12694,1974,0,0,False
2026-09-03,ro,713,673,300,413,73465,4292746,6355,713,0,0,False
2026-09-03,ru,2368,1351,1664,704,185953,16207806,8038,2368,0,0,False
2026-09-03,sd,16,13,10,6,427,81025,135,16,0,0,False
2026-09-03,si,16,11,15,1,180,8346,10,16,0,0,False
2026-09-03,sl,301,216,170,131,38926,1504499,4219,301,0,0,False
2026-09-03,sr,261,172,135,126,14188,808044,3404,261,0,0,False
2026-09-03,sv,1281,840,764,517,90589,8048934,11076,1281,0,0,False
2026-09-03,ta,995,453,448,547,172762,7499304,36995,995,0,0,False
2026-09-03,te,429,249,237,192,56535,6630662,8332,429,0,0,False
2026-09-03,th,10548,5293,2225,8323,1458098,110266745,1046953,10548,0,0,False
2026-09-03,tl,4483,3680,2005,2478,763217,35890120,110804,4483,0,0,False
2026-09-03,tr,26288,13342,14301,11987,6900338,787764949,482145,26288,0,0,False
2026-09-03,uk,691,434,438,253,37285,2879988,3903,691,0,0,False
2026-09-03,und,8991,7734,4301,4690,1890311,65335938,275836,8991,0,0,False
2026-09-03,ur,1704,835,743,961,137925,8764730,37150,1704,0,0,False
2026-09-03,vi,393,299,229,164,71289,8442666,25668,393,0,0,False
2026-09-03,zh,5651,3808,3564,2087,624125,71854910,58411,5651,0,0,False
2026-09-03,zxx,43096,33988,16867,26229,12965674,561338418,1471061,43096,0,0,False
2026-09-04,<ALL>,1186569,525949,577272,609297,286780481,19869268679,36426280,1186569,0,0,False
2026-09-04,<NULL>,24,14,22,2,357,0,30,24,0,0,False
2026-09-04,am,75,51,45,30,1301,151703,343,75,0,0,False
2026-09-04,ar,35343,16663,21162,14181,2745315,501760988,393248,35343,0,0,False
2026-09-04,art,4579,4090,4017,562,97153,4801585,9984,4579,0,0,False
2026-09-04,bg,79,51,62,17,1734,38659,116,79,0,0,False
2026-09-04,bn,120,69,86,34,1848,77527,172,120,0,0,False
2026-09-04,bo,1,1,0,1,0,0,0,1,0,0,False
2026-09-04,ca,2849,1951,1265,1584,233044,14984784,27756,2849,0,0,False
2026-09-04,ckb,122,43,97,25,1628,88723,78,122,0,0,False
2026-09-04,cs,1012,682,566,446,145123,7863587,10578,1012,0,0,False
2026-09-04,cy,534,516,242,292,244189,30696504,20465,534,0,0,False
2026-09-04,da,717,657,354,363,367875,7262744,31946,717,0,0,False
2026-09-04,de,5282,3427,2793,2489,1025269,43824186,151101,5282,0,0,False
2026-09-04,dv,131,54,65,66,970,98804,806,131,0,0,False
2026-09-04,el,647,350,303,344,20003,870671,3858,647,0,0,False
2026-09-04,en,512970,253934,231175,281795,140845278,8893631719,15416654,512970,0,0,False
2026-09-04,es,97119,48807,41418,55701,20650177,1092343782,2849339,97119,0,0,False
2026-09-04,et,2085,1949,865,1220,466705,28336338,61742,2085,0,0,False
2026-09-04,eu,593,526,270,323,106876,2329257,17120,593,0,0,False
2026-09-04,fa,9084,4640,5611,3473,998465,46352366,46174,9084,0,0,False
2026-09-04,fi,1001,718,536,465,100182,4682004,8117,1001,0,0,False
2026-09-04,fr,34532,18685,15871,18661,5536239,509886690,684844,34532,0,0,False
2026-09-04,gu,71,38,51,20,3339,320722,676,71,0,0,False
2026-09-04,hi,7056,3616,3332,3724,1197606,74683673,284701,7056,0,0,False
2026-09-04,ht,2252,2090,891,1361,632786,34411272,103455,2252,0,0,False
2026-09-04,hu,257,237,149,108,17064,831910,2186,257,0,0,False
2026-09-04,hy,7,5,6,1,31,5103,8,7,0,0,False
2026-09-04,in,18143,11807,9328,8815,4497010,230272234,831350,18143,0,0,False
2026-09-04,is,134,124,66,68,35289,1072903,3873,134,0,0,False
2026-09-04,it,4966,3224,2749,2217,957206,49272528,91107,4966,0,0,False
2026-09-04,iw,1199,687,718,481,116712,9155775,12315,1199,0,0,False
2026-09-04,ja,206062,102266,125390,80672,45030910,4885729089,7045417,206062,0,0,False
2026-09-04,ka,4,4,1,3,0,180,0,4,0,0,False
2026-09-04,km,4,4,3,1,1,385,0,4,0,0,False
2026-09-04,kn,157,90,90,67,5083,450552,583,157,0,0,False
2026-09-04,ko,22255,12321,9492,12763,3747557,339504031,994336,22255,0,0,False
2026-09-04,lo,3,1,3,0,34,13700,2,3,0,0,False
2026-09-04,lt,331,326,182,149,32854,1698749,1880,331,0,0,False
2026-09-04,lv,498,345,245,253,38407,1949981,6298,498,0,0,False
2026-09-04,ml,95,61,60,35,2836,112381,186,95,0,0,False
2026-09-04,mr,441,228,204,237,38970,1965266,10608,441,0,0,False
2026-09-04,my,33,19,23,10,72,16255,25,33,0,0,False
2026-09-04,ne,300,184,175,125,22862,2583664,3297,300,0,0,False
2026-09-04,nl,2582,1727,1368,1214,284692,17364803,35785,2582,0,0,False
2026-09-04,no,614,520,378,236,65545,2538019,5931,614,0,0,False
2026-09-04,or,104,36,75,29,5252,460875,824,104,0,0,False
2026-09-04,pa,51,29,28,23,591,16560,224,51,0,0,False
2026-09-04,pl,6021,3207,3046,2975,1029692,46540798,127746,6021,0,0,False
2026-09-04,ps,170,100,100,70,3134,311421,399,170,0,0,False
2026-09-04,pt,55006,28325,26170,28836,21042262,915778721,2482181,55006,0,0,False
2026-09-04,qam,714,548,468,246,491,128824,53,714,0,0,False
2026-09-04,qct,50,44,42,8,1710,255925,115,50,0,0,False
2026-09-04,qht,1626,1330,1315,311,9201,537377,2286,1626,0,0,False
2026-09-04,qme,16570,14578,6091,10479,3325421,96986723,328624,16570,0,0,False
2026-09-04,qst,2379,2132,2118,261,23900,2473890,1742,2379,0,0,False
2026-09-04,ro,830,752,367,463,171818,7277757,17242,830,0,0,False
2026-09-04,ru,2585,1496,1693,892,528886,46826828,42237,2585,0,0,False
2026-09-04,sd,18,9,7,11,21,886,5,18,0,0,False
2026-09-04,si,37,18,30,7,126,11550,10,37,0,0,False
2026-09-04,sl,394,296,229,165,65924,2348203,7330,394,0,0,False
2026-09-04,sr,282,193,147,135,20307,2275132,2472,282,0,0,False
2026-09-04,sv,1423,912,835,588,182493,9018136,17293,1423,0,0,False
2026-09-04,ta,1160,530,540,620,147350,10388888,34751,1160,0,0,False
2026-09-04,te,503,274,281,222,60025,5643958,8846,503,0,0,False
2026-09-04,th,13884,6331,2859,11025,2115363,150832216,1331103,13884,0,0,False
2026-09-04,tl,5539,4476,2665,2874,1237349,59832261,177062,5539,0,0,False
2026-09-04,tr,30699,14743,16539,14160,7360810,787980932,504392,30699,0,0,False
2026-09-04,uk,758,467,448,310,42739,2595322,4661,758,0,0,False
2026-09-04,und,10981,9317,4985,5996,2321011,82468492,365419,10981,0,0,False
2026-09-04,ur,1971,923,824,1147,151422,6815572,46171,1971,0,0,False
2026-09-04,vi,517,345,331,186,60936,2959875,6687,517,0,0,False
2026-09-04,zh,6394,4121,4032,2362,649142,82421388,55870,6394,0,0,False
2026-09-04,zxx,49540,38499,19278,30262,15906508,702044373,1692045,49540,0,0,False
2026-09-05,<ALL>,1318308,542984,632656,685652,301566728,20651847092,37140091,1318308,0,0,False
2026-09-05,<NULL>,20,14,19,1,141,0,4,20,0,0,False
2026-09-05,am,61,45,38,23,590,70429,202,61,0,0,False
2026-09-05,ar,41312,17752,24600,16712,3329478,556044526,438556,41312,0,0,False
2026-09-05,art,5313,4625,4633,680,130250,10836337,12100,5313,0,0,False
2026-09-05,bg,102,68,79,23,3309,95046,175,102,0,0,False
2026-09-05,bn,103,61,75,28,909,100197,173,103,0,0,False
2026-09-05,ca,3000,2019,1235,1765,296427,12702341,32986,3000,0,0,False
2026-09-05,ckb,101,44,81,20,1055,88890,33,101,0,0,False
2026-09-05,cs,905,638,456,449,59006,10043737,4481,905,0,0,False
2026-09-05,cy,720,702,283,437,331996,25843251,25093,720,0,0,False
2026-09-05,da,957,853,451,506,167284,10970837,11065,957,0,0,False
2026-09-05,de,6603,3925,3340,3263,1272891,55850764,153055,6603,0,0,False
2026-09-05,dv,145,45,100,45,1614,172864,1284,145,0,0,False
2026-09-05,el,996,479,511,485,38518,1918498,6766,996,0,0,False
2026-09-05,en,553621,259603,242450,311171,142981711,8660628411,15436390,553621,0,0,False
2026-09-05,es,94942,47343,39508,55434,19823223,950486192,2573093,94942,0,0,False
2026-09-05,et,2403,2200,1030,1373,372414,22274284,60699,2403,0,0,False
2026-09-05,eu,858,807,348,510,105354,11684822,10700,858,0,0,False
2026-09-05,fa,10016,5054,6175,3841,1136268,52758790,55971,10016,0,0,False
2026-09-05,fi,1052,798,489,563,157189,8244759,16810,1052,0,0,False
2026-09-05,fr,38062,19659,16194,21868,6634125,571222753,735296,38062,0,0,False
2026-09-05,gu,131,39,80,51,3198,240344,1130,131,0,0,False
2026-09-05,hi,7323,3489,3557,3766,1087266,49273250,278512,7323,0,0,False
2026-09-05,ht,2017,1877,994,1023,254000,15115859,23259,2017,0,0,False
2026-09-05,hu,292,253,174,118,28172,727422,1499,292,0,0,False
2026-09-05,hy,9,9,7,2,206,8800,32,9,0,0,False
2026-09-05,in,21795,13363,10248,11547,7352312,293531067,1612754,21795,0,0,False
2026-09-05,is,187,177,100,87,36201,333102,4425,187,0,0,False
2026-09-05,it,6459,3963,3380,3079,991116,60958960,87482,6459,0,0,False
2026-09-05,iw,1384,719,827,557,119513,6205043,10055,1384,0,0,False
2026-09-05,ja,246292,110467,153925,92367,50869251,5621999244,6755933,246292,0,0,False
2026-09-05,ka,4,4,3,1,633,8249,16,4,0,0,False
2026-09-05,km,5,4,4,1,7,628,0,5,0,0,False
2026-09-05,kn,184,96,118,66,8816,539926,1152,184,0,0,False
2026-09-05,ko,26145,13482,10977,15168,4814987,433415032,1116821,26145,0,0,False
2026-09-05,lo,2,1,1,1,14,1051,2,2,0,0,False
2026-09-05,lt,349,337,174,175,27821,1483788,2655,349,0,0,False
2026-09-05,lv,327,257,168,159,52913,3597897,5325,327,0,0,False
2026-09-05,ml,112,60,86,26,2845,344477,242,112,0,0,False
2026-09-05,mr,383,227,189,194,44286,4091269,16099,383,0,0,False
2026-09-05,my,123,39,65,58,717,14297,233,123,0,0,False
2026-09-05,ne,240,151,126,114,16843,2543920,2340,240,0,0,False
2026-09-05,nl,2955,1822,1693,1262,263482,29332945,34128,2955,0,0,False
2026-09-05,no,727,624,394,333,44602,12884934,2979,727,0,0,False
2026-09-05,or,98,28,67,31,2679,260990,400,98,0,0,False
2026-09-05,pa,56,28,33,23,859,51281,261,56,0,0,False
2026-09-05,pl,5916,3083,3038,2878,643634,41457978,90468,5916,0,0,False
2026-09-05,ps,271,121,154,117,3108,223975,458,271,0,0,False
2026-09-05,pt,54220,28708,24656,29564,18635434,833059665,2088719,54220,0,0,False
2026-09-05,qam,771,570,457,314,378,123819,56,771,0,0,False
2026-09-05,qct,38,31,34,4,122,8658,12,38,0,0,False
2026-09-05,qht,1577,1298,1293,284,12330,583500,4334,1577,0,0,False
2026-09-05,qme,19721,17175,6997,12724,3995578,152676887,392979,19721,0,0,False
2026-09-05,qst,2557,2304,2309,248,48840,3710838,4220,2557,0,0,False
2026-09-05,ro,999,896,399,600,171280,14198506,15528,999,0,0,False
2026-09-05,ru,2694,1507,1816,878,165983,9327124,8938,2694,0,0,False
2026-09-05,sd,17,11,11,6,148,2633,20,17,0,0,False
2026-09-05,si,30,12,29,1,179,10764,25,30,0,0,False
2026-09-05,sl,419,336,220,199,85912,2046082,8686,419,0,0,False
2026-09-05,sr,334,221,173,161,18061,814365,3000,334,0,0,False
2026-09-05,sv,1402,927,796,606,145034,9418799,22347,1402,0,0,False
2026-09-05,ta,1121,540,470,651,129849,8275324,28509,1121,0,0,False
